"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9035,0,0.0709190147,0.0002925189,2.26
"deconvolveR",0.912,0,0.0955467838,0.0004664034,5.47
"NoisyVar",0.8085,0,0.0655885712,4.34697e-05,2.83
