"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.7965,0,0.0109890441,1.00583e-05,12.63
"deconvolveR",0.951,0,0.0171158714,2.56649e-05,16.16
"NoisyVar",0.6985,0,0.0088071979,5.478e-06,10.05
