"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9495,0,0.0520689131,7.70239e-05,2.86
"deconvolveR",0.992,0,0.079096071,0.0001556247,6.82
"NoisyVar",0.896,0,0.0429913931,2.93945e-05,3.44
