"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6875,0,0.0445236724,0.0003791591,2.26
"deconvolveR",0.8315,0,0.0991657811,0.0011087637,7.12
"NoisyVar",0.691,0,0.05114206,3.39119e-05,2.71
