"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9065,0,0.0123492423,5.07909e-05,2.48
"deconvolveR",0.9615,0,0.0202514082,9.72117e-05,6.22
"NoisyVar",0.822,0,0.0119840644,7.4088e-06,10
