"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6625,0,0.027761307,0.0002220844,2.32
"deconvolveR",0.949,0,0.1598947991,0.0018526954,5.79
"NoisyVar",0.852,0,0.0580265192,3.68605e-05,3.13
