"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.905,0,0.140361786,0.0001240336,31.01
"deconvolveR",1,1,5.0164038798,0.0057952515,35.8
"NoisyVar",0.9005,0.034,0.4747809902,0.000321509,2.48
