"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.82,0,0.0284804063,0.0001773945,2.37
"deconvolveR",0.8035,0,0.039194598,0.0002530236,5.79
"NoisyVar",0.6955,0,0.0274952658,1.74021e-05,3.25
