"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.82,0,0.0352260529,0.0001904237,2.19
"deconvolveR",0.9995,0,0.1667097999,0.0008072715,5.78
"NoisyVar",0.856,0,0.058050975,3.64904e-05,3.11
