"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6625,0,0.0241537334,0.0001942278,2.36
"deconvolveR",0.936,0,0.1224146232,0.0011984968,6.38
"NoisyVar",0.743,0,0.0453079284,2.88522e-05,3.07
