"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6665,0,0.0076717076,6.29931e-05,2.47
"deconvolveR",0.7935,0,0.0155957886,0.0001769269,8.53
"NoisyVar",0.6955,0,0.0086294796,5.3139e-06,10.08
