"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8965,0,0.0079203438,1.53194e-05,4.53
"deconvolveR",0.892,0,0.0082216703,1.55157e-05,7.97
"NoisyVar",0.7985,0,0.0063862242,4.0073e-06,26.55
