"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.0142217656,5.46151e-05,2.55
"deconvolveR",0.98,0,0.023057833,0.0001126929,6.26
"NoisyVar",0.8845,0,0.0134359915,9.0615e-06,9.98
