"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.0294759634,5.90204e-05,2.64
"deconvolveR",0.9545,0,0.0325160676,7.08861e-05,6.59
"NoisyVar",0.8915,0,0.0240873435,1.60712e-05,4.29
