"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.932,0,0.0086056566,2.71947e-05,3.34
"deconvolveR",0.961,0,0.0119160868,4.10194e-05,7.02
"NoisyVar",0.866,0,0.0075928316,5.0721e-06,27.05
