"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.6645,0,0.0936092022,0.000772974,2.29
"deconvolveR",0.944,0.025,0.4226158264,0.0051950504,5.91
"NoisyVar",0.8995,0,0.1710896467,0.0001463322,2.78
