"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.909,0,0.0044054835,5.9895e-06,24
"deconvolveR",0.8905,0,0.0043921177,7.1376e-06,27.21
"NoisyVar",0.811,0,0.0035028025,2.1517e-06,85.2
