"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.901,0,0.1406116072,0.0005736015,2.1
"deconvolveR",0.9905,0,0.282313468,0.0013361962,5.58
"NoisyVar",0.887,0,0.14219556,0.0001135087,2.51
