"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0063053373,8.7223e-06,6.58
"deconvolveR",0.779,0,0.0061425599,8.9019e-06,10.3
"NoisyVar",0.687,0,0.0049846866,3.241e-06,26.74
