"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8225,0,0.0038236828,2.0873e-05,3.45
"deconvolveR",0.9715,0,0.0083558268,5.83255e-05,7.02
"NoisyVar",0.88,0,0.0041666237,2.7668e-06,85.8
