"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6875,0,0.0511800621,0.0004333776,2.37
"deconvolveR",0.969,0.066,0.4983319171,0.0057886341,5.64
"NoisyVar",0.87,0,0.1669608584,0.0001125455,2.65
