"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9115,0,0.0038957808,1.6312e-05,4.71
"deconvolveR",0.9055,0,0.0050401444,2.34165e-05,8.07
"NoisyVar",0.8065,0,0.003526251,2.1837e-06,86.4
