"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8785,0,0.0077273042,2.01338e-05,3.62
"deconvolveR",0.9135,0,0.0091519766,3.10311e-05,7.13
"NoisyVar",0.802,0,0.0065634739,4.057e-06,26.87
