"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.813,0,0.052074116,0.0003199586,2.5
"deconvolveR",0.8885,0,0.0947592619,0.0005548595,5.69
"NoisyVar",0.688,0,0.0552461601,3.70359e-05,2.75
