"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.89,0,0.0042189338,1.09407e-05,7.67
"deconvolveR",0.9105,0,0.0046292819,1.12296e-05,11.44
"NoisyVar",0.808,0,0.0034967113,2.1483e-06,85.8
