"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9165,0,0.1538011773,0.0004196459,2.33
"deconvolveR",1,0.7345,1.1522553061,0.003462806,5.93
"NoisyVar",0.9255,0,0.3040337912,0.0002434682,2.55
