"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8695,0,0.0746085328,0.0002524134,2.15
"deconvolveR",0.971,0,0.1279948044,0.0004971415,5.5
"NoisyVar",0.815,0,0.0708537594,4.79433e-05,2.59
