"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9465,0,0.016521444,2.49114e-05,3.98
"deconvolveR",1,0,0.0366791947,6.92541e-05,7.57
"NoisyVar",0.8915,0,0.0142560045,9.4603e-06,10.11
