"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.6625,0,0.0295650938,0.0002382089,2.42
"deconvolveR",0.9535,0,0.179324097,0.0022271816,6.28
"NoisyVar",0.917,0,0.0690304611,4.68859e-05,3.19
