"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8085,0,0.0108256245,2.15459e-05,3.05
"deconvolveR",0.7845,0,0.0106956141,1.96567e-05,6.66
"NoisyVar",0.6995,0,0.0086308059,5.3385e-06,10.09
