"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8265,0,0.0053527597,3.27988e-05,2.52
"deconvolveR",0.808,0,0.0072498646,4.5928e-05,8.08
"NoisyVar",0.688,0,0.0049805432,3.2429e-06,27.08
