"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8015,0,0.0059368719,2.14265e-05,2.97
"deconvolveR",0.778,0,0.0062991607,2.14184e-05,7.05
"NoisyVar",0.6895,0,0.0049796154,3.2548e-06,27.28
