"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.9195,0,0.0225235352,9.25436e-05,2.34
"deconvolveR",0.9165,0,0.0293430858,0.0001325051,5.91
"NoisyVar",0.8145,0,0.0204244456,1.28389e-05,4.26
