"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.805,0,0.0062327373,1.19657e-05,3.98
"deconvolveR",0.7725,0,0.0061244163,1.53323e-05,7.49
"NoisyVar",0.6895,0,0.0050134259,3.2208e-06,27.02
