"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.954,0,0.0305399334,2.85841e-05,20.13
"deconvolveR",0.952,0,0.0308299144,4.62051e-05,23.67
"NoisyVar",0.8865,0,0.0240941944,1.6115e-05,4.3
