"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8035,0,0.0575306374,0.0002447983,2.23
"deconvolveR",0.8905,0,0.0907565221,0.0004293616,5.49
"NoisyVar",0.711,0,0.0552343174,3.68307e-05,2.72
