"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.796,0,0.0110116949,6.8815e-06,16.02
"deconvolveR",0.985,0,0.0208353928,2.54558e-05,20.02
"NoisyVar",0.6965,0,0.0088078829,5.4635e-06,10.08
