"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6875,0,0.0511800621,0.0004333776,2.44
"deconvolveR",0.8915,0,0.1397238982,0.0016978928,7.07
"NoisyVar",0.805,0,0.0655948117,4.29681e-05,2.65
