"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.804,0,0.0596211167,0.0002141997,2.29
"deconvolveR",0.802,0,0.0678106796,0.0002813652,5.65
"NoisyVar",0.689,0,0.0511554599,3.35085e-05,2.55
