"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.945,0,0.0162037257,3.20577e-05,3.16
"deconvolveR",0.9995,0,0.0304192278,7.51319e-05,6.81
"NoisyVar",0.8865,0,0.0142541962,9.5038e-06,10.06
