"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8835,0,0.0243939098,6.47648e-05,2.43
"deconvolveR",0.8945,0,0.0263606042,7.47937e-05,5.84
"NoisyVar",0.813,0,0.020245971,1.26734e-05,4.33
