"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8265,0,0.1210965717,0.0006561093,2.41
"deconvolveR",1,0.976,2.2540959164,0.0142763106,5.79
"NoisyVar",0.9425,0.067,0.5650232808,0.0003917968,2.75
