"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8095,0,0.0987667726,0.0004250742,2.65
"deconvolveR",0.9995,0.587,1.0993286587,0.0047063717,7.08
"NoisyVar",0.803,0.0145,0.3702841006,0.0002508497,2.26
