"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.901,0,0.1215978356,0.0005187036,2.33
"deconvolveR",0.96,0,0.2022190196,0.0009606344,6.26
"NoisyVar",0.8075,0,0.119492324,8.96865e-05,2.37
