"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.6645,0,0.0936092022,0.000772974,2.2
"deconvolveR",0.9795,0.731,1.6348704537,0.0202563854,6.14
"NoisyVar",0.9425,0.0795,0.5647554225,0.0004029956,2.71
