"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.82,0,0.0182508171,7.82796e-05,2.37
"deconvolveR",0.7815,0,0.0205278047,8.50906e-05,7.44
"NoisyVar",0.697,0,0.0157877702,9.9068e-06,4.24
