"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.891,0,0.0425785164,0.0001133906,2.3
"deconvolveR",0.9345,0,0.0522094763,0.0001784607,5.81
"NoisyVar",0.8155,0,0.0361501824,2.27917e-05,3.09
