"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.672,0,0.016254928,0.0001296089,2.36
"deconvolveR",0.891,0,0.0423942115,0.0005043374,7.28
"NoisyVar",0.814,0,0.0204218741,1.29399e-05,4.26
