"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.95,0,0.1658358146,0.0001788251,26.59
"deconvolveR",1,0.2895,0.9539767737,0.001329207,30.79
"NoisyVar",0.902,0,0.1710893134,0.000143627,2.42
