"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.933,0,0.1482784959,0.0004875869,2.18
"deconvolveR",1,0.573,1.055280379,0.0037142379,5.73
"NoisyVar",0.937,0,0.3040614504,0.0002438727,2.84
