"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8095,0,0.0987667726,0.0004250742,2.61
"deconvolveR",0.868,0,0.1456626784,0.0007015203,6.78
"NoisyVar",0.697,0,0.0931886317,6.83309e-05,2.24
