"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.932,0,0.0859190302,0.0002874453,2.27
"deconvolveR",0.9935,0,0.1668666563,0.0006585503,5.94
"NoisyVar",0.8905,0,0.0842721629,6.12536e-05,2.97
