"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.94,0,0.0047013667,1.48016e-05,5.66
"deconvolveR",0.9705,0,0.0064687518,2.57727e-05,9.25
"NoisyVar",0.882,0,0.0041947761,2.7507e-06,85.8
