"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9245,0,0.0154892738,4.16813e-05,2.94
"deconvolveR",0.995,0,0.0267637674,8.74189e-05,6.36
"NoisyVar",0.884,0,0.0142521898,9.4626e-06,10
