"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9405,0,0.0095176348,1.41245e-05,6.43
"deconvolveR",0.949,0,0.0100177982,2.1667e-05,10
"NoisyVar",0.8745,0,0.0076388994,5.143e-06,26.64
