"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.802,0,0.0109099748,1.5216e-05,3.86
"deconvolveR",0.7815,0,0.0106764197,1.48258e-05,7.47
"NoisyVar",0.697,0,0.0086292657,5.311e-06,10.05
