"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.7965,0,0.0109890441,1.00583e-05,14.1
"deconvolveR",0.783,0,0.0106507473,1.07332e-05,17.53
"NoisyVar",0.697,0,0.0086289853,5.3311e-06,9.99
