"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.804,0,0.0034493305,4.7755e-06,24.05
"deconvolveR",0.7775,0,0.0033283075,5.3702e-06,27.48
"NoisyVar",0.7005,0,0.0027337427,1.6609e-06,85.2
