"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.908,0,0.0139620126,1.98088e-05,4
"deconvolveR",0.959,0,0.0176929577,3.60997e-05,7.67
"NoisyVar",0.8015,0,0.0112983437,7.0725e-06,10
