"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8005,0,0.0063338661,5.6174e-06,15.98
"deconvolveR",0.791,0,0.0062476812,5.3248e-06,19.41
"NoisyVar",0.6865,0,0.0049786802,3.2329e-06,26.63
