"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.806,0,0.0034823426,2.1934e-06,119.83
"deconvolveR",0.7955,0,0.0034527377,4.0792e-06,123.23
"NoisyVar",0.6975,0,0.0027334037,1.6615e-06,85.2
