"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8765,0,0.0040782984,1.29365e-05,5.53
"deconvolveR",0.9135,0,0.004815672,1.54446e-05,9.43
"NoisyVar",0.81,0,0.0034968181,2.1573e-06,85.8
