"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9485,0,0.1639581121,0.000256822,2.5
"deconvolveR",1,0,0.3656118655,0.000696812,5.99
"NoisyVar",0.883,0,0.1421723527,0.0001147777,2.38
