"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8945,0,0.1364163767,0.0002754323,2.48
"deconvolveR",1,0.7825,1.1489897045,0.0026736428,7.01
"NoisyVar",0.87,0,0.2556433623,0.0001983772,2.42
